id,host_name,latitude,longitude,room_type,accommodates,bedrooms,beds,price,number_of_reviews,review_scores_rating,region_parent_name
25777687,Aoife,53.82643,-9.44138,Entire home/apt,2,1,1,$60.00,54,98,Mayo County Council
45889975,Tim,53.27727,-6.34914,Private room,1,1,1,$20.00,1,100,South Dublin County Council
42304156,Felipe,53.27712,-6.34892,Private room,1,1,1,$22.00,2,100,South Dublin County Council
47001917,Ken,53.28004,-6.33277,Private room,2,1,1,$55.00,0,,South Dublin County Council
36199100,Damien,53.27334,-6.33741,Private room,2,1,1,$58.00,0,,South Dublin County Council
42761952,Alexandra,53.35361,-6.25029,Private room,2,1,1,$90.00,0,,Dublin City Council
20358903,Isa,53.3594,-6.23922,Entire home/apt,6,3,3,$180.00,0,,Dublin City Council
32716705,Caroilin,53.35166,-6.26566,Entire home/apt,6,2,3,$118.00,24,89,Dublin City Council
22094685,Anthony,53.34972,-6.2911,Entire home/apt,10,5,6,$195.00,14,94,Dublin City Council
14387098,Nuala,53.88747,-9.53801,Private room,2,1,2,$83.00,3,100,Mayo County Council
45175093,Ab,53.34764,-6.26782,Entire home/apt,4,2,2,$137.00,0,,Dublin City Council
42786322,Triona,53.27329,-6.33035,Private room,3,1,0,$55.00,0,,South Dublin County Council
47381404,Stephen,53.27254,-6.33764,Entire home/apt,5,3,3,$30.00,0,,South Dublin County Council
13845747,Paula,53.70539,-9.90202,Entire home/apt,7,3,4,$198.00,3,100,Mayo County Council
17682161,Deirdre,53.35197,-6.25318,Private room,2,1,1,$75.00,16,87,Dublin City Council
7187416,Regina,53.81685,-9.54071,Entire home/apt,4,1,3,$100.00,171,97,Mayo County Council
34925007,Adam,53.3542,-6.25916,Entire home/apt,4,1,2,$500.00,6,97,Dublin City Council
34768412,Henrietta Suites,53.35281,-6.27011,Entire home/apt,7,2,5,$400.00,7,100,Dublin City Council
44840230,Audrey,53.38934,-6.11864,Private room,2,2,0,$90.00,0,,Fingal County Council
28931650,Angela,53.45098,-6.15474,Entire home/apt,2,1,4,$110.00,47,99,Fingal County Council
31608507,Altido,53.67173,-9.89086,Entire home/apt,11,5,7,$200.00,10,100,Mayo County Council
19799469,Olga,53.45193,-6.19211,Entire home/apt,2,1,1,$91.00,137,100,Fingal County Council
15008695,Michelle,53.44447,-6.15578,Shared room,1,1,1,$65.00,14,83,Fingal County Council
38661447,Órla And Gary,53.4514,-6.15581,Entire home/apt,4,2,2,$200.00,3,100,Fingal County Council
26634024,Jamie,53.3505,-6.24362,Private room,2,1,2,$44.00,107,93,Dublin City Council
21752800,Vincenzo,53.35834,-6.24,Private room,2,1,1,$65.00,11,92,Dublin City Council
41057259,Metis,53.35617,-6.23981,Private room,2,1,2,$107.00,1,100,Dublin City Council
11235665,Canbe,53.35465,-6.24678,Hotel room,4,1,1,$122.00,0,,Dublin City Council
46256758,Zanzibar,53.34695,-6.2646,Entire home/apt,2,1,1,$84.00,51,96,Dublin City Council
46308019,Paul,53.35536,-6.26086,Entire home/apt,4,1,1,$79.00,2,70,Dublin City Council
18661917,Kate,53.81265,-9.5547,Entire home/apt,4,1,2,$70.00,49,96,Mayo County Council
35187721,Patrick,53.35102,-6.25067,Entire home/apt,2,,1,$55.00,25,92,Dublin City Council
26384156,Louise,53.79693,-9.53849,Private room,2,1,1,$90.00,1,,Mayo County Council
37196411,Máire,53.76284,-9.41046,Private room,2,1,1,$45.00,4,100,Mayo County Council
2962455,Ola,53.35507,-6.29221,Private room,1,1,1,$110.00,0,,Dublin City Council
4087934,Jonathan,53.35757,-6.28073,Private room,2,1,1,$38.00,91,94,Dublin City Council
8440259,Karl,53.38557,-6.06504,Entire home/apt,6,2,4,$188.00,151,94,Fingal County Council
23330452,Connie,53.45261,-6.15609,Private room,2,1,1,$90.00,73,94,Fingal County Council
27777321,Tony,53.3875,-6.14628,Private room,2,1,2,$40.00,45,97,Fingal County Council
34539036,Ciara,53.44664,-6.17892,Private room,2,1,1,$49.00,1,100,Fingal County Council
26035675,Inés,53.44423,-6.19829,Private room,1,1,1,$55.00,7,100,Fingal County Council
31312269,Liam,53.77939,-9.55686,Private room,2,1,1,$65.00,21,97,Mayo County Council
19778594,Marta & Dominik,53.80158,-9.50937,Entire home/apt,4,2,2,$300.00,96,96,Mayo County Council
14165443,Michelle,53.44298,-6.15438,Private room,2,1,1,$90.00,25,87,Fingal County Council
4030934,Gavin,53.34571,-6.26956,Entire home/apt,5,2,2,$226.00,0,,Dublin City Council
34355030,Margaret,53.80093,-9.48915,Entire home/apt,4,2,3,$130.00,40,99,Mayo County Council
7619391,Massimo,53.34935,-6.26614,Private room,2,1,1,$54.00,11,82,Dublin City Council
14081644,Ana-Marija,53.42383,-6.13724,Private room,2,1,1,$40.00,6,100,Fingal County Council
20632282,Alan,53.79799,-9.52404,Entire home/apt,4,1,3,$110.00,84,97,Mayo County Council
12625067,Ken,53.44536,-6.13561,Entire home/apt,5,4,4,$115.00,2,100,Fingal County Council
7806387,Marie,53.35605,-6.23368,Private room,2,1,1,$50.00,1,80,Dublin City Council
32973712,Ronie,53.35752,-6.24272,Private room,2,1,1,$200.00,0,,Dublin City Council
42994058,Nicky,53.80619,-9.52313,Entire home/apt,2,,0,$95.00,2,100,Mayo County Council
33469792,Jose,53.35181,-6.26401,Private room,2,1,1,$70.00,24,97,Dublin City Council
18166558,Paola,53.39647,-6.37737,Private room,2,1,1,$29.00,102,98,Fingal County Council
25518246,Christine,53.79982,-9.54922,Entire home/apt,4,2,2,$155.00,49,92,Mayo County Council
6753429,Sonja,53.40274,-6.29939,Private room,2,1,1,$50.00,4,93,Fingal County Council
19586602,Donna,53.40123,-6.29995,Private room,1,1,1,$25.00,0,,Fingal County Council
32979133,Lucy,53.34989,-6.23601,Private room,1,1,1,$300.00,0,,Dublin City Council
32634882,Jie,53.35469,-6.25938,Private room,2,1,1,$33.00,0,,Dublin City Council
36787281,Swuite,53.35226,-6.28238,Private room,2,1,1,$90.00,0,,Dublin City Council
6098441,Geraldine,53.79804,-9.5267,Entire home/apt,6,3,4,$160.00,44,97,Mayo County Council
13514974,F.,53.79733,-9.52787,Private room,2,1,1,$45.00,33,98,Mayo County Council
21316481,Roberta,53.34838,-6.27577,Private room,1,1,1,$60.00,43,99,Dublin City Council
12555047,Brian,53.8047,-9.52387,Entire home/apt,6,3,3,$116.00,162,97,Mayo County Council
21603300,Karolina & Luis,53.34964,-6.2674,Private room,2,1,1,$88.00,1,,Dublin City Council
3644687,Verona,53.58323,-6.18661,Private room,2,1,1,$55.00,39,95,Fingal County Council
17447187,Bernie,53.61098,-6.19392,Private room,2,1,2,$45.00,31,92,Fingal County Council
19654606,Gerard,53.60783,-6.19513,Private room,1,1,1,$29.00,8,98,Fingal County Council
26978731,Greg,53.57563,-6.1048,Entire home/apt,2,1,1,$70.00,31,97,Fingal County Council
10249544,Gavin,53.45431,-6.23528,Private room,1,1,1,$39.00,55,95,Fingal County Council
22264757,Jenna,53.79923,-9.52528,Entire home/apt,2,1,1,$68.00,160,99,Mayo County Council
41900510,Brendan,53.44508,-6.22451,Private room,2,1,2,$43.00,0,,Fingal County Council
22364626,Caitriona,53.34642,-6.26543,Entire home/apt,3,1,2,$95.00,62,89,Dublin City Council
10715719,Caisin,53.34958,-6.25532,Entire home/apt,2,1,1,$340.00,1,80,Dublin City Council
26626580,Shaun,53.80548,-9.58762,Private room,3,1,2,$45.00,37,91,Mayo County Council
7476727,Kevin,53.35819,-6.26217,Private room,2,1,1,$80.00,7,87,Dublin City Council
44628516,Sinead,53.79898,-9.52198,Entire home/apt,4,2,2,$131.00,11,95,Mayo County Council
9924908,Morgane,53.35515,-6.23538,Private room,2,1,1,$25.00,1,80,Dublin City Council
8255660,Joana,53.35038,-6.26456,Private room,2,1,1,$60.00,3,80,Dublin City Council
40440931,Bego,53.34957,-6.277,Private room,2,1,1,$43.00,14,91,Dublin City Council
36827609,Swuite,53.35262,-6.2803,Private room,2,1,1,$90.00,2,100,Dublin City Council
20720502,Neva,53.34909,-6.2789,Entire home/apt,2,1,1,$64.00,13,95,Dublin City Council
28804213,Ginny,53.45539,-6.22384,Entire home/apt,4,1,1,$61.00,177,99,Fingal County Council
29407713,Ian,53.44456,-6.208,Entire home/apt,4,2,2,$98.00,9,89,Fingal County Council
34673981,Liam,53.45392,-6.26127,Private room,2,1,1,$75.00,0,,Fingal County Council
13248061,Kathy,53.44964,-6.23926,Private room,2,1,0,$60.00,7,97,Fingal County Council
44241441,Niamh,53.79827,-9.52216,Entire home/apt,6,3,3,$175.00,9,98,Mayo County Council
36595380,Adrienne,53.44649,-6.24859,Private room,1,1,1,$31.00,10,100,Fingal County Council
20692475,Sundary,53.35853,-6.25988,Shared room,1,1,1,$25.00,1,,Dublin City Council
21537410,Max,53.3486,-6.26695,Private room,2,1,1,$377.00,13,98,Dublin City Council
18475022,Gabriela,53.35851,-6.2804,Shared room,1,1,4,$19.00,26,93,Dublin City Council
3211366,Eddy,53.35138,-6.25063,Entire home/apt,5,2,2,$140.00,168,92,Dublin City Council
36797072,Ann Marie,53.65481,-9.36286,Entire home/apt,6,2,4,$55.00,41,96,Mayo County Council
18671340,Maura,53.75883,-9.2854,Private room,2,1,2,$70.00,2,100,Mayo County Council
35683413,Stephen,53.8753,-9.16205,Private room,2,1,1,$100.00,45,100,Mayo County Council
14629568,Paul,53.34661,-6.2626,Entire home/apt,6,2,3,$86.00,228,94,Dublin City Council
42434026,Rebecca,53.44127,-6.22663,Private room,1,3,1,$45.00,12,95,Fingal County Council
34031699,Padraig,53.58225,-9.54222,Entire home/apt,4,1,3,$110.00,15,97,Mayo County Council
42250056,Rebecca,53.44094,-6.2272,Entire home/apt,5,3,3,$143.00,5,96,Fingal County Council
1596451,Sonya,53.36147,-6.24422,Entire home/apt,6,3,4,$500.00,19,92,Dublin City Council
44602536,Gerardine & Paul,53.84959,-9.31266,Entire home/apt,6,3,6,$255.00,0,,Mayo County Council
18783532,Jenny,53.34888,-6.24226,Entire home/apt,4,2,2,$190.00,5,100,Dublin City Council
46231335,Brendan,53.44379,-6.22722,Private room,2,1,1,$59.00,0,,Fingal County Council
19282267,Barry,52.65256,-8.56477,Private room,2,1,1,$56.00,19,96,Limerick City And County Council
7818071,Brian,52.71536,-8.50244,Private room,2,1,1,$100.00,26,99,Limerick City And County Council
19976682,Mike,53.36154,-6.2563,Private room,2,1,1,$55.00,118,98,Dublin City Council
45323528,Brian,52.71583,-8.50292,Private room,4,2,3,$132.00,0,,Limerick City And County Council
13920408,Kathleen,52.34672,-8.1832,Private room,1,1,1,$30.00,8,95,Limerick City And County Council
45796445,Griffith Halls Of Residence,53.33149,-6.28033,Entire home/apt,3,2,3,$127.00,0,,Dublin City Council
40632277,Micheal,53.33553,-6.28763,Entire home/apt,6,2,2,$118.00,0,,Dublin City Council
34461470,Meg,53.33709,-6.27616,Entire home/apt,2,,1,"$10,998.00",79,91,Dublin City Council
34383367,Tom,53.34469,-6.27618,Private room,2,1,1,$80.00,15,94,Dublin City Council
6423196,Eimear,53.47816,-6.22203,Private room,3,1,3,$73.00,17,100,Fingal County Council
21721952,Tiernán,53.4003,-6.25754,Entire home/apt,2,1,2,$100.00,0,,Fingal County Council
23327016,Danny,53.37206,-6.37189,Private room,2,,1,$85.00,1,,Fingal County Council
13853483,Kathleen,52.35193,-8.20113,Private room,2,1,1,$45.00,21,99,Limerick City And County Council
9321448,Dario,53.38093,-6.40453,Private room,2,1,2,$35.00,6,93,Fingal County Council
43132761,Sayali,53.38188,-6.4014,Private room,2,1,1,$65.00,0,,Fingal County Council
12816494,Nandini,53.33764,-6.28589,Entire home/apt,4,2,2,$160.00,6,97,Dublin City Council
16968840,Margaret,52.40004,-8.57543,Private room,1,1,1,$25.00,5,92,Limerick City And County Council
39430871,Zelia,52.30181,-8.2939,Entire home/apt,7,4,4,$90.00,4,95,Limerick City And County Council
16924609,Sherborough,53.33769,-6.27391,Entire home/apt,4,2,2,$900.00,0,,Dublin City Council
15012928,Veronica,53.38511,-6.41279,Private room,2,1,1,$200.00,1,100,Fingal County Council
32857703,James And Lisa,52.30837,-8.18742,Entire home/apt,3,1,2,$110.00,7,100,Limerick City And County Council
37421258,Cherry,53.37237,-6.39788,Private room,1,1,1,$38.00,6,100,Fingal County Council
37766358,Elena,53.39173,-6.39051,Private room,2,1,0,$50.00,11,93,Fingal County Council
41453242,Caroline & Roddy,53.38022,-6.37661,Private room,2,1,1,$50.00,1,100,Fingal County Council
40818887,Declan,53.37246,-6.37065,Private room,2,1,1,$33.00,6,100,Fingal County Council
29602477,Pat,53.3443,-6.29341,Entire home/apt,7,5,5,$132.00,65,84,Dublin City Council
42733440,John,52.39923,-8.57185,Private room,10,5,7,$45.00,2,100,Limerick City And County Council
15450495,Vitor,53.34805,-6.29442,Private room,2,1,1,$45.00,99,94,Dublin City Council
27860933,Derek,53.3708,-6.34245,Entire home/apt,4,2,2,$200.00,0,,Fingal County Council
26687296,Tom,52.49389,-9.0555,Entire home/apt,4,2,3,$115.00,66,100,Limerick City And County Council
13514198,Kevin,53.38599,-6.40366,Entire home/apt,2,,1,$39.00,44,98,Fingal County Council
36911665,Siobhan,53.38736,-6.39139,Entire home/apt,2,1,1,$95.00,4,85,Fingal County Council
33572784,Cathal,53.33434,-6.29411,Entire home/apt,4,1,2,$67.00,29,88,Dublin City Council
43995126,Deirdre,52.44612,-9.07204,Entire home/apt,3,2,2,$60.00,3,100,Limerick City And County Council
13837425,Niall,53.37846,-6.38111,Entire home/apt,6,3,3,$65.00,1,100,Fingal County Council
20846314,Jonathan,52.35138,-8.95476,Entire home/apt,10,5,6,"$1,000.00",0,,Limerick City And County Council
14891307,James,53.33622,-6.29471,Private room,1,1,1,$35.00,175,92,Dublin City Council
26605268,Francis & Aoife,52.48535,-8.96231,Entire home/apt,6,3,4,$120.00,17,89,Limerick City And County Council
26034184,Matthew,53.34373,-6.29527,Private room,2,1,1,$50.00,10,93,Dublin City Council
28781223,Clarissa,53.33579,-6.28871,Private room,3,1,1,$70.00,76,94,Dublin City Council
18196917,Paul,53.34206,-6.27233,Entire home/apt,6,2,3,$91.00,126,94,Dublin City Council
6778919,Peter,53.3364,-6.28564,Entire home/apt,4,2,2,$75.00,3,100,Dublin City Council
10589998,Nick,52.90808,-8.78648,Entire home/apt,4,,3,$44.00,73,99,Clare County Council
29417516,Florence,52.5559,-8.80018,Private room,2,1,1,$50.00,11,96,Limerick City And County Council
45903583,TravelNest,52.79828,-8.57054,Entire home/apt,4,1,2,$131.00,0,,Clare County Council
25603632,Barry,52.94511,-8.32724,Entire home/apt,2,1,1,$110.00,70,99,Clare County Council
6966196,Graham,53.34119,-6.32065,Entire home/apt,3,2,2,$89.00,1,100,Dublin City Council
5092800,Anna,53.34582,-6.28441,Entire home/apt,4,2,3,$120.00,37,91,Dublin City Council
19082388,Rosemary,52.61389,-8.97139,Private room,2,1,1,$45.00,2,,Limerick City And County Council
7413610,Francesca,53.34294,-6.27777,Entire home/apt,2,1,2,$126.00,101,97,Dublin City Council
29873220,Pablo,53.34321,-6.29768,Private room,2,1,1,$100.00,5,92,Dublin City Council
27695073,Elisabetta,53.34064,-6.27334,Entire home/apt,4,2,2,$70.00,0,,Dublin City Council
11788690,Theresa,52.8329,-8.85244,Entire home/apt,5,2,4,$100.00,43,100,Clare County Council
27163227,Teresa,52.51401,-9.01272,Private room,2,1,1,$85.00,31,99,Limerick City And County Council
33025419,Anita,52.60228,-8.97103,Private room,2,1,1,$45.00,1,100,Limerick City And County Council
23264996,Gill,53.34268,-6.27557,Entire home/apt,6,2,5,$193.00,34,93,Dublin City Council
5019767,Michael,53.34229,-6.51724,Entire home/apt,4,2,3,$75.00,154,96,Kildare County Council
11628293,Gillian,52.78227,-8.84515,Entire home/apt,9,4,5,$135.00,4,100,Clare County Council
24404174,Sean,53.35441,-6.5083,Hotel room,2,1,1,$86.00,27,100,Kildare County Council
23144672,Michelle,53.34689,-6.31057,Entire home/apt,4,1,3,$80.00,74,93,Dublin City Council
23524281,Rosana,53.33098,-6.28372,Private room,2,1,1,$42.00,1,100,Dublin City Council
32156363,Sean,52.76,-8.85942,Entire home/apt,7,3,4,$140.00,14,100,Clare County Council
33148890,Dawn,53.33929,-6.54285,Private room,2,,1,$32.00,25,93,Kildare County Council
36036006,Celbridge Manor Hotel,53.33499,-6.56189,Hotel room,2,1,1,$141.00,1,100,Kildare County Council
36035960,Celbridge Manor Hotel,53.33431,-6.56248,Hotel room,4,1,2,$138.00,18,92,Kildare County Council
35706117,Karen,53.27182,-6.82349,Entire home/apt,5,2,4,$95.00,7,94,Kildare County Council
23494727,Sean,53.33926,-6.32381,Private room,2,1,1,$50.00,18,96,Dublin City Council
3358927,Ita Dearbhla,53.3809,-6.57189,Private room,2,1,1,$55.00,107,99,Kildare County Council
17568650,Felipe,53.33784,-6.28048,Entire home/apt,5,2,3,$400.00,1,100,Dublin City Council
33256322,Kevin,53.31261,-6.60753,Entire home/apt,7,4,7,$275.00,36,100,Kildare County Council
13742700,Mary,53.33263,-6.27724,Entire home/apt,4,3,3,$84.00,38,94,Dublin City Council
13912999,Liam,53.3427,-6.27488,Entire home/apt,5,2,3,$150.00,7,97,Dublin City Council
13036694,Padraic,52.86901,-8.7599,Private room,4,1,2,$60.00,47,100,Clare County Council
43978197,Mary,52.93714,-8.94641,Entire home/apt,2,1,2,$95.00,38,100,Clare County Council
4314366,Damian,52.8028,-8.44179,Entire home/apt,8,4,8,$497.00,53,91,Clare County Council
21934801,Linda,53.37411,-6.66511,Private room,2,1,1,$50.00,30,96,Kildare County Council
15677594,Una,53.33464,-6.27542,Entire home/apt,6,3,3,$123.00,1,100,Dublin City Council
2982929,Aidan,53.33738,-6.66159,Entire home/apt,9,5,7,$350.00,50,100,Kildare County Council
28943607,Zee,53.33888,-6.30432,Entire home/apt,3,1,1,$100.00,3,87,Dublin City Council
35660833,Pippajo,52.89549,-8.63998,Entire home/apt,6,3,3,$86.00,13,91,Clare County Council
44389981,Mary,53.38532,-6.71157,Entire home/apt,10,5,8,"$1,800.00",0,,Kildare County Council
23851732,Georgia & Gar,53.33289,-6.67657,Entire home/apt,4,2,5,$135.00,11,93,Kildare County Council
18789375,Richard & Margaret,53.1061,-9.06956,Entire home/apt,2,1,2,$75.00,159,100,Clare County Council
23787126,Javier,53.33788,-6.27444,Private room,2,1,1,$100.00,0,,Dublin City Council
28107426,Peter,53.33678,-6.32406,Private room,2,1,1,$40.00,40,85,Dublin City Council
18385847,James,53.38947,-6.60384,Private room,1,,1,$34.00,13,91,Kildare County Council
27165074,Hannah,53.3439,-6.2751,Private room,2,1,1,$35.00,7,97,Dublin City Council
35347539,Joe,52.96536,-9.09329,Entire home/apt,2,1,1,$66.00,57,100,Clare County Council
41740122,"Cottages,Com",53.14412,-9.07879,Entire home/apt,5,3,3,$96.00,1,100,Clare County Council
30284346,Eoin,53.3362,-6.28082,Entire home/apt,4,2,2,$103.00,2,100,Dublin City Council
26582493,Brendan,53.34019,-6.27299,Private room,1,1,1,$40.00,52,87,Dublin City Council
21646334,Joe,53.15698,-6.81499,Private room,3,1,3,$31.00,3,100,Kildare County Council
31528301,Catherine,53.14862,-9.0478,Entire home/apt,5,1,3,$75.00,26,98,Clare County Council
23243247,Catherine,53.1431,-6.88397,Private room,2,1,1,$50.00,37,100,Kildare County Council
33988211,Michelle,52.84568,-9.43566,Private room,2,1,1,$90.00,41,90,Clare County Council
25512377,Ann,52.84472,-9.37165,Private room,3,1,2,$54.00,53,99,Clare County Council
13287446,Anne,53.34129,-6.27252,Entire home/apt,4,2,3,$188.00,176,97,Dublin City Council
23558563,Patrick,53.37583,-6.31368,Entire home/apt,8,4,4,$400.00,21,98,Dublin City Council
27212941,Yvonne,53.37119,-6.2683,Entire home/apt,5,3,4,$95.00,97,93,Dublin City Council
29027673,Debbie,52.1142,-9.40926,Private room,2,1,1,$35.00,115,100,Kerry County Council
14717514,Mari Matty,53.37602,-6.31251,Shared room,2,1,1,$825.00,25,83,Dublin City Council
27549675,Marjorie,52.86516,-9.33918,Private room,2,1,1,$40.00,34,99,Clare County Council
38929833,Elaine,52.85268,-9.40022,Private room,3,1,3,$61.00,1,100,Clare County Council
19312047,Marion,52.87212,-9.18408,Private room,3,1,1,$40.00,2,90,Clare County Council
18596770,John,53.05903,-9.32431,Private room,4,2,2,$70.00,53,98,Clare County Council
42714319,Amy,53.00671,-9.38096,Entire home/apt,3,1,2,$90.00,34,99,Clare County Council
43768926,Frank,53.36902,-6.26034,Private room,2,1,1,$50.00,8,85,Dublin City Council
35838092,Debby,52.14688,-9.51032,Entire home/apt,2,1,1,$42.00,59,100,Kerry County Council
41685660,Ruben,53.357,-6.2929,Entire home/apt,3,,1,$275.00,0,,Dublin City Council
24786569,Sean,53.37407,-6.25313,Private room,2,1,1,$30.00,2,80,Dublin City Council
39310015,Catherine,53.13421,-9.20193,Entire home/apt,2,1,1,$85.00,71,99,Clare County Council
43674839,Michael,53.02804,-9.28837,Entire home/apt,4,2,2,$120.00,1,80,Clare County Council
1657814,Olive,53.01732,-9.37276,Private room,9,3,6,$78.00,247,93,Clare County Council
25885092,Charlie,52.20754,-9.55862,Entire home/apt,2,1,1,$61.00,29,99,Kerry County Council
1110283,Loraine,53.01823,-9.37423,Private room,9,4,6,$78.00,433,98,Clare County Council
12564879,Loraine,53.01933,-9.36988,Private room,2,1,1,$78.00,104,98,Clare County Council
1420880,Marcella,53.01671,-9.37623,Private room,2,1,2,$70.00,236,96,Clare County Council
46472685,Liam & Maria,53.01786,-9.37963,Private room,2,1,1,$80.00,0,,Clare County Council
26254454,Deirdre,52.95598,-9.3312,Private room,3,1,2,$65.00,28,92,Clare County Council
47474186,Mar,53.35821,-6.26333,Private room,1,1,1,$20.00,1,100,Dublin City Council
34542377,Liz,52.23338,-9.45933,Entire home/apt,4,2,3,$99.00,32,96,Kerry County Council
12381910,Katie,53.37635,-6.26738,Entire home/apt,2,1,1,$286.00,0,,Dublin City Council
20281809,John,52.92682,-9.34716,Entire home/apt,2,1,1,$90.00,27,100,Clare County Council
41530373,Siobhan,52.47252,-9.70485,Entire home/apt,2,1,1,$60.00,32,99,Kerry County Council
82898,Marian,52.98877,-9.21884,Entire home/apt,6,3,6,$30.00,137,91,Clare County Council
18409419,Maria,53.3664,-6.32344,Entire home/apt,5,2,3,$50.00,15,87,Dublin City Council
33601591,Desmond,53.37497,-6.25305,Private room,2,1,2,$106.00,5,96,Dublin City Council
32656622,Gabriela,53.36693,-6.27581,Private room,2,1,1,$49.00,32,87,Dublin City Council
45629948,James,53.36205,-6.27543,Private room,2,1,2,$70.00,1,100,Dublin City Council
34199364,Cara,53.36149,-6.2709,Private room,2,1,1,$53.00,1,100,Dublin City Council
35626319,Liz,52.4325,-9.6807,Entire home/apt,2,1,2,$70.00,55,100,Kerry County Council
40254759,Lianne,53.36116,-6.27007,Private room,1,1,1,$40.00,2,100,Dublin City Council
41249468,Olivia,53.36297,-6.27019,Private room,2,1,,$40.00,7,94,Dublin City Council
2400961,Enda,52.93202,-9.34485,Entire home/apt,7,3,5,$75.00,70,91,Clare County Council
32159512,Gerry,52.9782,-9.42668,Entire home/apt,6,3,3,$87.00,0,,Clare County Council
44422980,Steven,52.93089,-9.34574,Entire home/apt,2,1,1,$108.00,7,80,Clare County Council
34557128,Steven,52.93189,-9.33965,Entire home/apt,4,2,2,$163.00,5,92,Clare County Council
24260381,Mags,52.51915,-9.67365,Entire home/apt,6,3,3,$120.00,15,97,Kerry County Council
14629160,Nicola,52.92194,-9.348,Hotel room,2,1,1,$79.00,22,98,Clare County Council
3299604,Sonja & Marianna,53.01377,-9.25384,Private room,12,1,12,$37.00,18,89,Clare County Council
23194287,Louise,53.3722,-6.25818,Private room,2,1,1,$110.00,0,,Dublin City Council
21202661,John,53.35867,-6.28579,Entire home/apt,2,,1,$70.00,8,84,Dublin City Council
24966968,Michael,52.44757,-9.46684,Entire home/apt,9,3,5,$97.00,56,92,Kerry County Council
20753882,Aine,53.35943,-6.26355,Private room,2,1,1,$39.00,0,,Dublin City Council
21549675,Patricia,53.34869,-6.30142,Private room,2,1,1,$36.00,83,92,Dublin City Council
6833241,Tracey,53.12187,-9.27875,Entire home/apt,2,1,1,$45.00,76,98,Clare County Council
17556508,Liz,53.03092,-9.28861,Entire home/apt,4,2,2,$80.00,77,93,Clare County Council
20797631,Kieran,52.39381,-9.83427,Entire home/apt,6,3,5,$77.00,23,98,Kerry County Council
36343440,Micheál,53.3595,-6.26177,Entire home/apt,2,1,1,$41.00,43,90,Dublin City Council
34602809,Semra,53.36562,-6.25673,Private room,1,1,1,$70.00,13,94,Dublin City Council
33357540,Trident Holiday Homes,52.50826,-9.6663,Entire home/apt,6,3,5,$308.00,0,,Kerry County Council
26885355,Eilish,53.11546,-9.24354,Entire home/apt,7,3,4,$150.00,66,100,Clare County Council
41607250,Trident Holiday Homes,52.51064,-9.67003,Entire home/apt,6,3,5,$265.00,1,100,Kerry County Council
23305248,Maureen,53.02453,-9.33183,Private room,2,1,1,$64.00,2,100,Clare County Council
32853599,Iremar,53.35817,-6.29005,Private room,2,1,1,$58.00,16,95,Dublin City Council
21629108,Pat,53.32225,-6.21267,Entire home/apt,6,2,2,$200.00,43,97,Dublin City Council
36613891,Ann,52.44679,-9.48425,Entire home/apt,5,2,3,$164.00,23,100,Kerry County Council
43040949,Ann,53.31771,-6.20873,Entire home/apt,4,2,2,$89.00,6,100,Dublin City Council
13601287,Helen,53.32003,-6.25281,Private room,2,1,1,$70.00,157,92,Dublin City Council
18262436,Christine,53.02921,-9.28783,Private room,2,1,1,$60.00,53,92,Clare County Council
12559052,Sean,52.38901,-9.83442,Entire home/apt,8,3,5,$65.00,5,92,Kerry County Council
38326009,Kevin,53.30926,-6.25238,Entire home/apt,8,4,5,$250.00,2,100,Dublin City Council
4614940,Bernard,53.32464,-6.26491,Entire home/apt,2,1,1,$100.00,139,89,Dublin City Council
47595847,Robert,53.33422,-6.23793,Private room,4,2,2,$150.00,0,,Dublin City Council
38481697,Catherine,52.09161,-9.53591,Entire home/apt,4,2,3,$60.00,9,100,Kerry County Council
44057014,Donal G,52.09639,-9.3612,Entire home/apt,6,4,4,$115.00,12,98,Kerry County Council
40180615,Ciaran,53.32981,-6.26258,Entire home/apt,2,1,1,$70.00,21,100,Dublin City Council
6137764,Patrick & Jessica,53.12173,-9.2572,Entire home/apt,5,2,4,$99.00,350,97,Clare County Council
34087258,Nora,52.12716,-9.63331,Entire home/apt,9,4,5,$213.00,62,100,Kerry County Council
27603951,Fiona,52.96222,-9.29204,Private room,2,1,1,$40.00,47,97,Clare County Council
19590024,Nollaig,52.93575,-9.42,Entire home/apt,6,3,4,$100.00,256,96,Clare County Council
7542897,Simon,53.32928,-6.24332,Entire home/apt,2,1,1,$150.00,81,99,Dublin City Council
31617765,Ruth,52.07627,-9.62561,Entire home/apt,7,3,1,$215.00,19,99,Kerry County Council
28948225,Adrian,53.33226,-6.23556,Entire home/apt,2,1,1,$120.00,32,93,Dublin City Council
23318889,Tata,53.32641,-6.25631,Entire home/apt,5,2,3,$270.00,15,94,Dublin City Council
10146250,Phil & Valerie,52.99245,-9.3765,Entire home/apt,2,1,1,$124.00,255,98,Clare County Council
20740774,Carey,52.02683,-9.39175,Entire home/apt,9,3,9,$261.00,12,95,Kerry County Council
22096365,Stephen,52.90938,-9.35079,Entire home/apt,4,2,2,$174.00,103,99,Clare County Council
42538712,Ciara,52.93668,-9.40046,Private room,2,1,,$50.00,0,,Clare County Council
36664278,Patricia,52.94525,-9.06381,Private room,1,1,1,$40.00,1,100,Clare County Council
43910602,Susan,52.93702,-9.31843,Private room,6,3,4,$210.00,3,100,Clare County Council
